rank,mlb_player_id,full_name,current_age,primary_position,current_team,highest_level_name,total_milb_pa,pred_mlb_wrc_plus,pred_mlb_woba,pred_mlb_avg_ops,composite_score,weighted_prospect_score
15,690291,Jace Jung,25.010266940451746,3B,,AAA,415.0,58.331276531095234,0.24285388627278504,0.5782235387447262,52.86231838710257,0.8675938041843813
16,687957,Dustin Harris,26.253251197809718,LF,,AAA,1512.0,62.89396739487603,0.23353789781457693,0.5553971617758673,52.43882309670431,1.412117607001506
17,691728,Zac Veen,23.822039698836413,LF,,AAA,260.0,32.998156733525235,0.1935553879222195,0.4586748533675293,51.49776665005936,1.8763020732671616
18,675986,Canaan Smith-Njigba,26.442162902121833,RF,,AAA,972.0,67.34469061415885,0.24524655167918435,0.5839203611409151,51.246984232797544,1.145191251571888
19,675085,Jonathon Long,23.71526351813826,1B,,AAA,1188.0,46.58893183909137,0.10935957078542873,0.2647625250468689,49.89099765020652,2.482990878690582
20,669208,Ryan Bliss,25.82067077344285,2B,,AAA,1045.0,51.93904962629537,0.2196950949786811,0.5269999530485682,48.650373185610036,1.3596010434371584
21,666703,Eguy Rosario,26.12183436002738,3B,,AAA,1359.0,57.729230281555395,0.20888812712209456,0.49735268362403445,47.488551244773404,1.3391280626062962
22,695257,Billy Cook,26.751540041067763,OF,,AAA,493.0,59.49433492512519,0.24553619009720365,0.5848243840523105,46.380084179516295,1.1143967914837705
23,677954,Jordan Groshans,25.911019849418206,SS,,AAA,1618.0,62.09203458272662,0.19151067141439657,0.46343697857429966,46.02353658599774,1.1115370117331507
24,669398,Gage Workman,25.95756331279945,3B,,AAA,358.0,60.26660308591193,0.2466510790431248,0.5872644739122016,45.83299450663039,0.6217450895903376
25,702540,Mikey Romero,21.738535249828885,SS,,AAA,988.0,35.77274756853789,0.10077379112311088,0.2292354362050884,45.24489747329926,2.0912814177686228
26,670869,Livan Soto,25.295003422313485,SS,,AAA,1756.0,49.90228726422833,0.1857806041927884,0.4423347718875918,44.715828867952816,1.2276732530044094
27,671286,Johnathan Rodríguez,25.927446954141,RF,,AAA,1073.0,42.513774368071175,0.2171149224490116,0.5169402915452657,44.0481648537988,1.3678535569369337
28,682650,Malcom Nuñez,24.583162217659137,1B,,AAA,1328.0,42.970384623956264,0.12311269589260129,0.29182527728164354,43.75823854318075,2.1829214337498466
29,680716,Jonathan Ornelas,25.36892539356605,SS,,AAA,1465.0,41.919069972367986,0.1915828096563789,0.4647184443602007,43.23986592830494,1.3418220414442412
30,691003,Tre' Morgan,23.23066392881588,1B,,AAA,883.0,31.90776707943955,0.11708112408637293,0.27208313772435144,42.56425889593891,2.297159544811682
31,685301,Matt Gorski,27.794661190965094,1B,,AAA,1219.0,68.37505082539714,0.20635549185888344,0.48893851554349965,42.50579321856022,1.5220240955968825
32,668723,Ryan Vilade,26.636550308008214,RF,,AAA,1383.0,58.921276731819525,0.2372513873807042,0.5648842556683432,42.30048882818434,0.7605545398222877
33,669304,Jose Miranda,27.277207392197127,3B,,AAA,907.0,45.31142848400658,0.24267767134788024,0.5778039793997148,42.22741216560211,1.5367907631110884
34,679822,Justin Foscue,26.60369609856263,1B,,AAA,782.0,52.38476860852421,0.24431982327331858,0.5817138649364727,41.839232603105714,0.8271561925089079
35,668853,Austin Shenton,27.709787816564,1B,,AAA,1168.0,63.95273214444997,0.23325308554924562,0.5518161289545522,41.705936737717664,1.226010617060057
36,686531,Andre Lipcius,27.381245722108144,2B,,AAA,1640.0,57.4985100353213,0.19861452377755012,0.4728917232798811,41.5538245445086,1.61988521923267
37,682927,Ronny Simon,25.475701574264203,2B,,AAA,1553.0,41.36765145579523,0.14924824039642107,0.3553529533248121,40.02856636159909,1.777437119142581
38,660644,Vidal Bruján,27.66050650239562,3B,,AAA,1016.0,65.34258916417244,0.2529724899595616,0.6023154522846704,39.829828049166665,0.7526594474335635
39,669134,Luis Campusano,27.025325119780973,C,,AAA,755.0,46.82164755361192,0.2478949802711852,0.590226143502822,39.36974811822106,0.9439136994554268
40,669392,Samad Taylor,27.24435318275154,2B,,AAA,1293.0,58.271478555862224,0.244047593502871,0.5810656988163592,39.28404467384223,0.7399916911864532
41,660650,Dérmis Garcia,27.750855578370977,1B,,AAA,900.0,59.5627003362097,0.23019282808350142,0.5431057111231825,38.83431830586497,1.1122293958012486
42,676439,Hunter Feduccia,28.34223134839151,C,,AAA,1068.0,62.70035472938531,0.2542972143186455,0.6054695579015371,38.011799498110065,1.0632230770431463
43,687799,Cade Marlowe,28.290212183436,LF,,AAA,1559.0,71.21056552654233,0.20894226567738758,0.49748158494616085,37.85849405620829,1.2072581038317436
44,680695,Brennen Davis,25.932922655715263,CF,,AAA,872.0,41.560312225615654,0.1663154725252097,0.4005735471666898,37.55321562269691,1.3958702725400165
45,669023,Jeter Downs,27.200547570157426,2B,,AAA,814.0,51.30957252414785,0.23398054092003306,0.5570965260000785,37.40884498998261,0.8311620622307373
46,680700,Richie Palacios,28.396988364134156,LF,,AAA,691.0,75.30630980762747,0.25371276511138935,0.6040780121699746,37.36426941707477,0.6859513923593028
47,680737,Michael Helman,29.377138945927445,CF,,AAA,1061.0,90.10383235354546,0.2584363700026672,0.6155390981129386,37.309766813299355,1.000922278641831
48,691011,Drew Romo,24.109514031485283,C,,AAA,756.0,14.586960158301693,0.19504167563016736,0.464384941976589,37.252177316983015,1.41371795303202
49,671289,Tyler Freeman,26.38466803559206,RF,,AAA,487.0,48.98379717026943,0.19587577134983822,0.4663708841662815,37.15149735563768,0.8739734039404704
50,665180,Ruben Cardenas,27.994524298425734,RF,,AAA,1190.0,69.6719088037119,0.23620637173158318,0.562396123170436,36.78786645124222,0.6661412770277885
51,689041,Rhylan Thomas,25.481177275838466,LF,,AAA,864.0,31.9215577746557,0.16583333722436158,0.394999956006569,36.414567356279,1.5333377397514507
52,663796,Coco Montes,29.00205338809035,2B,,AAA,1758.0,76.86768838765923,0.2604739259929105,0.620390421899232,34.9824693586296,0.7462021907459517
53,690924,Braxton Fulford,26.830937713894592,C,,AAA,1116.0,33.39424060185558,0.1431110094041953,0.3407404985814177,34.01708582838505,2.4123120976929977
54,671284,Tim Elko,26.781656399726216,1B,,AAA,1216.0,41.575556145485194,0.1698419856723952,0.4043856801723696,33.84660938617884,1.3574630231334184
55,687859,Troy Johnston,28.295687885010267,OF,,AAA,1620.0,59.286072348393354,0.2162402207308094,0.5148576684066891,33.81000905514286,1.0219317500305891
56,666126,Carlos Cortes,28.27378507871321,LF,,AAA,1254.0,63.536808562569064,0.21029891001798245,0.5007116905190057,33.14552214599097,0.8475814013794782
57,669722,Logan Davidson,27.783709787816566,1B,,AAA,1269.0,56.77333173605433,0.1953069582991791,0.46590488767599,33.03742020928617,0.9009131253536757
58,650559,Bryan De La Cruz,28.810403832991103,LF,,AAA,758.0,66.64097002636277,0.24987742125303491,0.5949462410786548,32.93784412266356,0.7208590027601999
59,665856,Jair Camargo,26.272416153319643,C,,AAA,710.0,31.467060736078157,0.2020853281724373,0.4811555432677075,32.365671106940844,0.8537046021955946
60,810053,Caleb Ketchup,23.759069130732374,SS,,AAA,777.0,31.43465561322549,0.06760648528869938,0.1752741334311057,31.748381218263944,2.2933556666696657
61,666179,Seth Beer,29.05407255304586,1B,,AAA,1245.0,83.30874242930854,0.19597995469182844,0.4657067567998171,31.674598139985243,0.7704308857147618
62,691181,Emmanuel Rodriguez,22.60917180013689,CF,,AAA,400.0,22.274081444893955,0.09616867306226635,0.22885896189586552,31.617200492833337,1.808796645410966
63,693409,César Prieto,26.414784394250514,2B,,AAA,1075.0,15.169787921740179,0.21442877618315392,0.5105447051979852,31.53738402675924,1.4119534055195762
64,687282,Gabriel Rincones Jr.,24.59958932238193,OF,,AAA,978.0,30.322161512588096,0.10146944534354922,0.24135600107896985,30.651392986137136,1.7338475383189043
65,687478,Cam Devanney,28.487337440109513,SS,,AAA,524.0,56.32680096175804,0.2373523908220252,0.5651247400524407,30.496311895831415,0.6002460999923903
66,656577,Alex Jackson,29.78781656399726,C,,AAA,612.0,86.30212956482798,0.2652740003796,0.6316047628085715,30.2708743026256,0.5243202098338632
67,669699,Braden Shewmake,27.88501026694045,SS,,AAA,866.0,47.79625986513045,0.22627216386860904,0.5370265137380279,30.055742429268822,0.5456429844895015
68,691277,Deyvison De Los Santos,22.299794661190965,3B,,AAA,1624.0,20.13089815610637,0.07679270287587527,0.18283976875208388,29.924319379162807,2.2989719479580066
69,686482,Logan Driscoll,27.928815879534564,C,,AAA,723.0,38.982945170089266,0.20623936101681167,0.4921488255864647,29.27695224965794,1.010945790010389
70,679881,J.P. Martínez,29.54962354551677,RF,,AAA,1281.0,59.903890413738225,0.224929371130456,0.5357605293695783,28.95190286080081,1.2189502844048843
71,702222,Justin Crawford,21.73579739904175,OF,,AAA,1416.0,22.770564433926797,0.058561088858755765,0.14664135420938018,28.885673778445494,2.2064035606084587
72,680664,Eduardo Valencia,25.702943189596166,C,,AAA,901.0,30.325975394137487,0.10342389987856863,0.2462473806632586,28.494944482884563,1.913453415799642
73,663905,Travis Blankenhorn,29.180013689253936,RF,,AAA,1277.0,65.23468147097292,0.24329748043813193,0.5792797153288852,28.19012443567405,0.46875818392667207
74,701678,Hao-Yu  Lee,22.677618069815196,2B,,AAA,1584.0,19.710510238595738,0.07656971962907846,0.18579970095370432,28.10136300065315,2.1529310437053817
75,640902,Jhonny Pereda,29.472963723477072,C,,AAA,706.0,67.75197668283228,0.2553480798018717,0.6079716185758849,27.983312387719725,0.4902235381323784
76,676044,Bob Seymour,27.003422313483917,1B,,AAA,1247.0,27.05287406118745,0.16082134370126827,0.3910144509137809,27.73232418603307,1.4534575932231384
77,680862,Willie MacIver,28.944558521560573,C,,AAA,989.0,60.43609804939704,0.2094828502499357,0.49665800717521436,27.712202431982302,0.6913201649398315
78,802139,JJ Wetherholt,23.077344284736483,SS,,AAA,622.0,20.929470933651746,0.08072987547621908,0.19837936654805804,27.29748709433012,1.8617325662057673
79,661411,Lorenzo Cedrola,27.737166324435318,CF,,AAA,836.0,45.71104924253996,0.1750979966251449,0.41689999196463107,26.89386855102097,0.6789507857305594
80,645305,Ali Sánchez,28.71457905544148,C,,AAA,828.0,46.897447240096014,0.22668624302243323,0.5397291500534124,26.870218179987823,0.6524860317792408
81,694175,Pedro León,27.364818617385353,RF,,AAA,1893.0,20.890004653801142,0.1971962978267046,0.469514994825487,26.80341804756156,1.2335392042326767
82,663708,Gabriel Cancel,28.83230663928816,2B,,AAA,440.0,56.90149033499071,0.20580701601710902,0.4900167048026407,26.21630119520205,0.5360476189750677
83,682183,Drew Avans,29.319644079397673,LF,,AAA,2448.0,60.98775841573725,0.22980005894939315,0.5421241548835426,26.06740200537826,0.5174962257980238
84,666135,Alex Kirilloff,27.912388774811774,LF,,AAA,256.0,48.603833424858855,0.12488469753186453,0.29734451793301064,26.024540188074585,1.2575338858595777
85,680814,Peyton Burdick,28.61327857631759,CF,,AAA,1671.0,44.94880589058932,0.17599125973439014,0.41902680889140526,25.942180588164586,1.133259502370585
86,665782,Luis De Los Santos,27.33196440793977,3B,,AAA,1345.0,30.11218358705885,0.15506286361287513,0.3706027452696526,25.47683727980757,1.2280398089653874
87,686823,Will Brennan,27.679671457905545,RF,,AAA,629.0,16.07762730769688,0.20427769443868982,0.4863754629492614,25.038054907588574,1.2630272269974099
88,687284,Thomas Gavello,24.33949349760438,C,,AAA,1031.0,21.934272275289846,0.076347666179824,0.19233521012973462,24.81022104918878,1.9866601644603943
89,674441,Jacob Hurtubise,27.824777549623544,LF,,AAA,898.0,37.620484109733944,0.1378524782885428,0.3284848476985737,24.365069072660884,1.251191093537685
90,668664,Chase Strumpf,27.586584531143053,3B,,AAA,1312.0,42.36684840969783,0.12162434698877632,0.2889363264763421,24.356983094575032,1.1269402189613331
91,702518,Jett Williams,21.930184804928132,SS,,AAA,1254.0,16.208845866505744,0.05805364128174594,0.13822295543272847,24.224316996432467,2.3562224069058835
92,688682,Cooper Bowman,25.702943189596166,2B,,AAA,1646.0,30.40492536324116,0.07912619968507348,0.19679096516937805,23.994541350461557,1.6483515589525743
93,680769,CJ Alexander,29.22655715263518,1B,,AAA,1215.0,55.02843094238992,0.18128044786245262,0.4319235891649095,23.61675996140641,0.7368527201860576
94,675910,Chris Williams,28.87337440109514,C,,AAA,1205.0,53.35462897590345,0.14946934810826598,0.36453112560756296,23.499211635962023,0.8856981062153991
95,676113,Zach DeLoach,27.140314852840522,RF,,AAA,1533.0,19.028772837565512,0.1661263844084514,0.39584248570300146,23.414442636583836,1.1671966226679675
96,657088,Forrest Wall,29.883641341546884,LF,,AAA,1559.0,60.60261053057827,0.24447549791391737,0.5820845188426603,23.412351319334395,0.41527407884306317
97,680868,Patrick Winkel,25.697467488021903,C,,AAA,833.0,27.716810649217244,0.09718168218269485,0.23030882689784285,23.379692481273704,1.311311983340552
98,669471,Devin Mann,28.654346338124572,3B,,AAA,1404.0,45.113517676103655,0.154033146515846,0.3667455869424905,23.170526636188306,0.9799590502036409
99,694359,Niko Kavadas,26.94866529774127,OF,,AAA,1905.0,16.81678460375291,0.14512885533249764,0.3392413791714026,22.991462059271743,1.6199531821218005
100,691788,Joe Mack,22.781656399726216,C,,AAA,1658.0,18.681584834984232,0.058317465468029184,0.13531864818810801,22.902232807384348,2.0842488527564385
101,681198,T.J. Rumfield,25.39356605065024,1B,,AAA,1702.0,17.134971707936526,0.10235465955651867,0.24820183572993137,22.82503081005658,1.7757475845139592
102,688760,Blaine Crim,28.309377138945926,1B,,AAA,1756.0,37.66361499207473,0.15615100118930633,0.3720915732764658,22.763350858389494,0.9706850237985523
103,669717,Will Wilson,27.21697467488022,3B,,AAA,1211.0,23.33648474424288,0.15201840720007975,0.36194858857161855,21.671703086580845,0.8962013016917597
104,823356,Payton Eeles,25.894592744695416,2B,,AAA,860.0,24.671785294715356,0.09964443429661968,0.23286605848181782,21.619602166052438,1.2512003429615814
105,694876,Cooper Ingle,23.62217659137577,C,,AAA,987.0,18.22238988828102,0.06469136994959651,0.1540270713085631,21.580191762270147,1.9012912025236985
106,672463,Rafael Lantigua,27.446954140999317,2B,,AAA,1646.0,28.032677628505436,0.12898662486378962,0.3071110115804515,21.48051992478799,1.1721132962904905
107,806068,Colt Emerson,20.21902806297057,SS,,AAA,1011.0,7.8448787930028825,0.05479783406185776,0.13047103348061373,21.251370558621453,2.663188098923908
108,694514,Sterlin Thompson,24.28473648186174,OF,,AAA,1488.0,21.334134841734443,0.056340204696471885,0.13147198309862668,21.14063881222546,2.1042095536728835
109,655996,Cristian Santana,28.618754277891856,3B,,AAA,915.0,41.62150786826951,0.13302282180719394,0.3167210043028429,20.945305802030006,1.014265450893363
110,676733,Mason Martin,26.351813826146476,1B,,AAA,1040.0,19.471587935550982,0.1048646499364784,0.249677737943996,20.21033162122809,1.4577538089001756
111,657709,Michael Papierski,29.61533196440794,1B,,AAA,863.0,39.83159843871941,0.22710786514539522,0.5434241162907907,20.13484761622483,0.4116563520337847
112,675448,Blake Hunt,26.910335386721425,C,,AAA,1123.0,26.32405310010924,0.09920072653466212,0.2361922060349098,20.13046112654263,1.355962719804258
113,703185,Nelson Rada,20.123203285420946,CF,,AAA,1631.0,6.831148211998227,0.06682012005503055,0.16237902965551215,20.050100599577235,1.6704368913593872
114,669003,Garrett Mitchell,27.093771389459274,CF,,AAA,359.0,26.56383225626908,0.112324415173893,0.2730423019291825,19.999634026742385,1.0693381314947472
115,668721,Payton Henry,28.290212183436,C,,AAA,1002.0,10.751018565625825,0.18880763371915588,0.4495419850456092,19.915666049578,1.2564076111288063
116,675628,Darius Hill,28.142368240930868,OF,,AAA,1338.0,44.048747130901454,0.09383817037860447,0.22935458235152084,19.806254371394637,0.9748131477959644
117,694362,Blake Dunn,27.091033538672143,LF,,AAA,548.0,18.52242355628466,0.15646350830109454,0.3726908395225997,19.803233881509588,0.6473557922809355
118,666632,Yonathan Perlaza,26.910335386721425,2B,,AAA,1714.0,28.97012102598813,0.09131825223335792,0.2174244100794235,19.776913484671265,1.2692221427444168
119,701649,James Triantos,22.691307323750856,3B,,AAA,1347.0,18.196693413404542,0.04579708302709236,0.11037004113354416,19.711015266355925,1.8812321696436558
120,694224,Gabriel Gonzalez,21.760438056125942,RF,,AAA,1550.0,12.448417544238243,0.048176063550692066,0.1219151034758952,19.61169692922757,2.2310709791239285
121,656403,Drew Ellis,29.853524982888434,3B,,AAA,1191.0,42.715174965918365,0.20221653455949198,0.47622058648618526,19.434659990526516,0.672530117317181
122,683770,Will Robertson,27.783709787816566,LF,,AAA,1230.0,13.73894911244216,0.15925878521433426,0.3791875838436528,19.41794356617826,1.225136039639583
123,686551,Christian Cairo,24.32580424366872,SS,,AAA,1293.0,20.73479434022995,0.05689526927758814,0.1285585394168454,19.317792890460733,1.7495959538694579
124,696135,Kahlil Watson,22.480492813141684,SS,,AAA,1535.0,14.129687854038648,0.05013403172929265,0.11936674221260155,19.209070806380737,2.106610541380961
125,682877,Juan Brito,24.03832991101985,SS,,AAA,1704.0,14.17682167630732,0.06836795355915175,0.15527634818219174,19.191416137768837,1.9632454296201112
126,694673,Abimelec  Ortiz,23.6249144421629,OF,,AAA,1484.0,8.684343972939942,0.07715229464636811,0.18908600479063342,19.0170937769221,1.955918662638578
127,693459,Kyler Fedko,26.04791238877481,OF,,AAA,969.0,28.243843668092968,0.07112946340232068,0.1646846520938412,18.952780211721432,1.2230476189869404
128,656024,Carlos Pérez,29.075975359342916,C,,AAA,1631.0,30.82518409660429,0.1674916674762379,0.404463017837067,18.752902666683397,0.8406148282679407
129,669899,Ryan Ward,27.62217659137577,LF,,AAA,2293.0,32.710199228157926,0.09291395142436308,0.2119561983588767,18.730660693958253,1.2023752362823028
130,686759,TJ Hopkins,28.725530458590008,CF,,AAA,1016.0,19.486688567209825,0.16560199014517804,0.3991406856178091,18.499426022695985,1.1603776327046793
131,656495,Dalton Guthrie,29.793292265571527,LF,,AAA,1196.0,40.38360528592363,0.18950795699721137,0.4512094214219317,18.46974973889579,0.6487601778354367
132,656484,Tristan Gray,29.54688569472964,3B,,AAA,1769.0,33.869260509692815,0.2033386629548627,0.4806664343621172,18.364977790432576,0.5127653478896015
133,670870,Yunior Severino,26.015058179329227,1B,,AAA,1444.0,22.532881721775833,0.06944820453827592,0.17106686307623473,18.292470053187497,1.5720760386330856
134,666124,Luke Berryhill,27.364818617385353,C,,AAA,960.0,21.483234668162755,0.11593993352927619,0.2774529117372743,18.25959192258548,1.1331196489178936
135,677941,Jordyn Adams,25.973990417522245,CF,,AAA,1514.0,2.949961588213137,0.12926131170714997,0.3118049948365826,18.18742032048679,1.5263142526824058
136,701807,Carson Benge,22.715947980835043,OF,,AAA,588.0,10.890940447221553,0.057871799035541134,0.14452153738196205,18.140449252064762,1.9396201913693158
137,699302,Héctor Rodríguez,21.57700205338809,OF,,AAA,1670.0,13.387595033214437,0.03651023864776268,0.09413932989749191,17.845821438008404,2.215354548256859
138,669384,Raynel Delgado,25.51129363449692,2B,,AAA,1632.0,18.80121944078971,0.07289342126211323,0.1778082649097934,17.671211136841453,1.421271434217934
139,663731,Connor Kaiser,28.88158795345654,SS,,AAA,929.0,15.00129503591021,0.1898796250809477,0.4523087530612251,17.535042745382846,0.8666267795977081
140,681508,Mickey Gasper,29.99315537303217,2B,,AAA,916.0,38.90250062833495,0.17723342225710528,0.41911372434880545,17.13937289857217,0.7539338493152598
141,687588,Micah Pries,27.61122518822724,1B,,AAA,1232.0,22.607787171771843,0.10817331324398777,0.2599066681077818,17.008587429530042,1.0761427600324993
142,681962,Vinny Capra,29.253935660506503,3B,,AAA,986.0,17.52871866085029,0.19695050079688964,0.468929763802118,16.971978594836706,0.7643567583822382
143,691775,Ryan Clifford,22.220396988364133,1B,,AAA,1682.0,14.724653796458147,0.035400238172721574,0.08428628136362278,16.813433468175916,2.0781796447363456
144,660710,Rodolfo Durán,27.633127994524298,C,,AAA,1296.0,29.43043128359295,0.07855699484246718,0.18844591486391948,16.176974680771515,1.100401406143142
145,663967,César Salazar,29.56605065023956,C,,AAA,960.0,33.212325331903656,0.15484989018089718,0.37601520785352444,16.17280430247819,0.7006944519254532
146,660613,Ronaldo Hernández,27.906913073237508,C,,AAA,1274.0,26.254231313926283,0.10606227790113015,0.25252923309792896,16.118956903870412,0.8345204911277133
147,664332,Moisés Gómez,27.11567419575633,OF,,AAA,1678.0,20.092038874480437,0.09817155690973121,0.22337282282244245,16.077532590326612,1.0644517496976729
148,702302,RJ Schreck,25.240246406570844,LF,,AAA,997.0,14.926730458228935,0.06347139291770805,0.15112236408978105,16.014016897889967,1.7013210210775302
149,805805,Walker Jenkins,20.632443531827516,OF,,AAA,724.0,10.818100801277424,0.03964523471644888,0.09439341599154494,15.959766894685503,1.69436383449953
150,676205,Tyler Hardman,26.69678302532512,1B,,AA,1638.0,27.571921727013194,0.08258227316352683,0.19661925144216674,15.94147906642453,0.5566797820866507
151,668845,Aaron Schunk,28.20807665982204,SS,,AAA,1304.0,10.788898727920248,0.15693117371396473,0.3739491269066047,15.8993085197246,0.8866885043624426
152,672692,Jose Peroza,25.31416837782341,3B,,AAA,996.0,16.996951800840094,0.04900813185314717,0.11668602822177902,15.861174332520438,2.1007033850274817
153,675915,David Bañuelos,29.018480492813143,C,,AAA,618.0,26.316531574696178,0.1433094458864681,0.34023029331942944,15.69237203190729,0.733284942572829
154,672569,Gustavo Campero,28.04928131416838,RF,,AAA,691.0,20.25462340645793,0.1156584923744593,0.27643839584696034,15.679118525919252,1.006805264681352
155,688460,Josh Kasevich,24.722792607802873,SS,,AAA,1185.0,13.007944321628218,0.06224030607806526,0.1360220909227958,15.669871356573003,1.7963016235470934
156,663494,Bryan Torres,28.268309377138944,2B,,AAA,942.0,24.47916042583919,0.11015213074483095,0.28280366973556753,15.608501599320668,0.8604708691829984
157,689288,Matt Koperniak,27.66324435318275,LF,,AAA,1522.0,20.451244355540222,0.1011945645629868,0.24124291464237163,15.56629285297759,1.0813383781113903
158,673995,Davis Wendzel,28.37782340862423,3B,,AAA,1595.0,1.965203350953488,0.17219512265161416,0.4060171845367894,15.513276453418104,1.1983768288608503
159,656462,Isiah Gilliam,29.21013004791239,OF,,AAA,1105.0,37.366942545883546,0.10941368500040728,0.25959659086786196,15.417894541219436,0.8115154061127103
160,692412,Elis Barreat,22.38193018480493,2B,,AAA,106.0,16.545548231488393,0.02775546577592227,0.07214633497489624,15.304950946222462,1.7034897055469518
161,672701,José Devers,25.83709787816564,SS,,AAA,946.0,5.137512146583755,0.10185014482053971,0.2468543000131147,15.01368983827892,1.304107317854688
162,702789,Austin Gauthier,26.42299794661191,SS,,AAA,2070.0,20.13319504600561,0.059107957572942384,0.14353036045199155,14.818277420080593,1.4726738964882937
163,694661,Riley Tirotta,27.132101300479125,3B,,AAA,1579.0,15.350075376668274,0.08274767852858955,0.198022004531932,14.427435620299969,1.4532234215679858
164,687470,Chandler Redmond,28.744695414099933,2B,,AAA,1315.0,45.60592060853459,0.04936045678895181,0.11752489711655194,14.12824496379583,0.8027479654744465
165,665648,Ricardo Genovés,26.403832991101986,C,,AAA,1309.0,16.905607422604934,0.0537234243993266,0.12811023504684027,14.071895824182773,1.9035455850218312
166,687749,Jase Bowen,25.097878165639973,CF,,AAA,1852.0,12.462577371547393,0.05355825103369096,0.12751964531831184,13.981419774011028,1.819677128238722
167,666183,Hunter Bishop,27.288158795345655,OF,,AAA,1232.0,16.314211553626798,0.09153025001385537,0.21295866095611565,13.976675324836368,1.0538010742725432
168,688869,Justin Dirden,28.229979466119097,RF,,AAA,1001.0,23.4595152837588,0.08851310235330519,0.21104895700027243,13.858551081363977,1.0467230671387509
169,687208,Nathan Hickey,25.87542778918549,C,,AAA,1584.0,13.163017782908337,0.06498300416121519,0.1509059918850152,13.713605985574338,1.5056714019741713
170,803015,Ben Hartl,22.751540041067763,C,,AAA,130.0,9.236646013169745,0.037434562398815686,0.08912991047337067,13.55444131962776,2.246906139904453
171,666197,Grae Kessinger,28.12046543463381,3B,,AAA,1032.0,4.486338462586657,0.14352664625947875,0.3420335853483047,13.417156445326928,0.906803086571664
172,668974,Maverick Handley,27.581108829568787,C,,AAA,919.0,1.181790266011227,0.1342740002470003,0.3178407685628607,13.327242940958538,1.1095972988064287
173,685392,Trevor Boone,28.079397672826833,OF,,AAA,695.0,24.301172624719694,0.07818036485852155,0.1799109845408814,13.310374880774688,1.0272947013954576
174,670190,Carter Bins,27.003422313483917,C,,AAA,729.0,14.937046270956868,0.08593197765635352,0.20040429056328676,13.272521431571786,0.9699081723676887
175,642451,Luis Liberato,29.806981519507186,OF,,AAA,946.0,12.612176376690911,0.1999892842226475,0.47616496243487505,13.089835833517258,0.37622081314432543
176,687554,DJ Gladney,24.23545516769336,OF,,AA,1718.0,6.917138098698581,0.07106857760324367,0.16856417030519805,12.923056827801636,1.0064059301860298
177,683227,Cody Freeman,24.75564681724846,3B,,AA,1346.0,2.711772318008337,0.09528805105362395,0.22687631203243794,12.788032878256283,0.6849097535837858
178,658668,Edward Olivares,29.590691307323752,OF,,AAA,253.0,28.38709892515439,0.12859868887056125,0.300981714736292,12.627985271618554,0.4807737525820481
179,670276,Cal Stevenson,29.07049965776865,CF,,AAA,307.0,17.023408795071177,0.1447609939949664,0.3425098803611835,12.491076080478898,0.386375472915865
180,691620,Jeferson Quero,23.000684462696782,C,,AAA,787.0,9.00590949618052,0.03375243893662794,0.08036294984911418,12.358902158532288,2.2375892328388622
181,675659,Greg Jones,27.589322381930184,RF,,AAA,1045.0,0.17641528637764986,0.12905607261785743,0.307276363375851,12.219953756349105,0.9924662444240002
182,676625,Rylan Bannon,29.462012320328544,3B,,AAA,1721.0,3.9740326372702355,0.18240285162609537,0.43775365196049015,12.028851911093007,0.5427310615146623
183,660758,Sandro Fabian,27.592060232717316,OF,,AAA,1364.0,-13.576326896823396,0.16170109249587816,0.3850026011806624,11.960276585361674,1.2263080483317783
184,681371,Dominic Keegan,25.1854893908282,C,,AAA,1213.0,12.778660360107963,0.041769791478801326,0.09945188447333647,11.893978898390001,1.6854739293426575
185,656666,Drew Lugbauer,29.125256673511295,1B,,AAA,1248.0,30.737384044137407,0.07913488732352429,0.1884163983893435,11.869866513763508,0.7211579070204965
186,682616,Diego Cartaya,24.084873374401095,C,,AAA,1266.0,9.628982014605613,0.03789627271123881,0.09022922074104475,11.778318414717408,2.001690308139375
187,806368,Maddux Houghton,26.622861054072555,OF,,AAA,974.0,15.220740242734648,0.052106814216675686,0.1240638433730374,11.732735064462974,1.463986642515342
188,669309,Joe Perez,26.157426420260094,3B,,AAA,1102.0,-17.696342958604763,0.14783590413219128,0.3513447958654254,11.656857150066232,1.3877106493192262
189,687627,Kody Huff,24.824093086926762,C,,AAA,1136.0,13.253545738357559,0.04165013727909424,0.10408298718858588,11.655474858898343,1.2616977011594526
190,687272,Tucker Flint,24.50924024640657,OF,,AAA,1665.0,1.734359800345601,0.07000599764658738,0.16668094677758902,11.620670242390089,1.5647498305692535
191,660614,Arquímedes Gamboa,28.041067761806982,SS,,AAA,1406.0,18.87241741802764,0.07184508534087639,0.17341088738608795,11.604124918314024,1.0540998999032696
192,676551,Brewer Hicklen,29.661875427789184,OF,,AAA,1737.0,2.596183951728266,0.1884754077342493,0.4487509707958315,11.540364283687746,0.5174686032965008
193,682818,Yohendrick Pinango,23.422313483915126,LF,,AAA,1941.0,7.086302260400722,0.041844746836534615,0.0996303496107967,11.24402790371222,1.741269416096419
194,682947,Jose Ramos,24.76659822039699,CF,,AAA,1947.0,7.531759402348882,0.04070555332080652,0.10842612509739867,11.181643906446375,2.16359767683335
195,671287,Phil Clarke,27.54277891854894,C,,AAA,1046.0,8.453678634226105,0.08031288557023766,0.19163716657264182,11.135672550502193,1.4476269535351036
